"No.","Time","Source","Destination","Protocol","Length","Info"
"11936","344.784532","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21233 Ack=23893 Win=502 Len=10"
"11937","344.830595","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=23893 Ack=21243 Win=19339 Len=0"
"11938","344.832718","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 11937#1] 64279  >  502 [ACK] Seq=23893 Ack=21243 Win=19339 Len=0"
"11939","344.945816","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   277; Unit:   1, Func:   4: Read Input Registers"
"11940","344.950655","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=23893 Ack=21243 Win=19339 Len=12"
"11941","344.954733","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   277; Unit:   1, Func:   4: Read Input Registers"
"11942","344.956810","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21243 Ack=23905 Win=502 Len=11"
"11943","345.001734","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=23905 Ack=21254 Win=19328 Len=0"
"11944","345.004630","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 11943#1] 64279  >  502 [ACK] Seq=23905 Ack=21254 Win=19328 Len=0"
"11945","345.120820","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   278; Unit:   1, Func:   3: Read Holding Registers"
"11946","345.123432","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=23905 Ack=21254 Win=19328 Len=12"
"11947","345.126075","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   278; Unit:   1, Func:   3: Read Holding Registers"
"11948","345.130539","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21254 Ack=23917 Win=502 Len=11"
"11949","345.181533","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=23917 Ack=21265 Win=19317 Len=0"
"11950","345.183890","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 11949#1] 64279  >  502 [ACK] Seq=23917 Ack=21265 Win=19317 Len=0"
"11951","345.293540","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   279; Unit:   1, Func:   1: Read Coils"
"11952","345.296561","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=23917 Ack=21265 Win=19317 Len=12"
"11953","345.297733","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   279; Unit:   1, Func:   1: Read Coils"
"11954","345.301721","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21265 Ack=23929 Win=502 Len=10"
"11955","345.349018","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=23929 Ack=21275 Win=19307 Len=0"
"11956","345.351727","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 11955#1] 64279  >  502 [ACK] Seq=23929 Ack=21275 Win=19307 Len=0"
"11957","345.474590","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   280; Unit:   1, Func:   4: Read Input Registers"
"11958","345.476594","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=23929 Ack=21275 Win=19307 Len=12"
"11959","345.478762","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   280; Unit:   1, Func:   4: Read Input Registers"
"11960","345.481529","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21275 Ack=23941 Win=502 Len=11"
"11961","345.539058","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=23941 Ack=21286 Win=19296 Len=0"
"11962","345.541131","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 11961#1] 64279  >  502 [ACK] Seq=23941 Ack=21286 Win=19296 Len=0"
"11963","345.649225","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   281; Unit:   1, Func:   3: Read Holding Registers"
"11964","345.651326","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=23941 Ack=21286 Win=19296 Len=12"
"11965","345.654194","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   281; Unit:   1, Func:   3: Read Holding Registers"
"11966","345.656105","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21286 Ack=23953 Win=502 Len=11"
"11967","345.710203","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=23953 Ack=21297 Win=19285 Len=0"
"11968","345.714123","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 11967#1] 64279  >  502 [ACK] Seq=23953 Ack=21297 Win=19285 Len=0"
"11969","345.818103","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   282; Unit:   1, Func:   1: Read Coils"
"11970","345.820320","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=23953 Ack=21297 Win=19285 Len=12"
"11971","345.822931","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   282; Unit:   1, Func:   1: Read Coils"
"11972","345.827035","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21297 Ack=23965 Win=502 Len=10"
"11973","345.877524","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=23965 Ack=21307 Win=19275 Len=0"
"11974","345.879850","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 11973#1] 64279  >  502 [ACK] Seq=23965 Ack=21307 Win=19275 Len=0"
"11975","346.000487","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   283; Unit:   1, Func:   4: Read Input Registers"
"11976","346.002808","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=23965 Ack=21307 Win=19275 Len=12"
"11977","346.008363","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   283; Unit:   1, Func:   4: Read Input Registers"
"11978","346.010020","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21307 Ack=23977 Win=502 Len=11"
"11979","346.057312","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=23977 Ack=21318 Win=19264 Len=0"
"11980","346.061314","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 11979#1] 64279  >  502 [ACK] Seq=23977 Ack=21318 Win=19264 Len=0"
"11981","346.174585","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   284; Unit:   1, Func:   3: Read Holding Registers"
"11982","346.175497","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=23977 Ack=21318 Win=19264 Len=12"
"11983","346.179038","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   284; Unit:   1, Func:   3: Read Holding Registers"
"11984","346.181909","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21318 Ack=23989 Win=502 Len=11"
"11985","346.231089","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=23989 Ack=21329 Win=19253 Len=0"
"11986","346.233057","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 11985#1] 64279  >  502 [ACK] Seq=23989 Ack=21329 Win=19253 Len=0"
"11987","346.341602","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   285; Unit:   1, Func:   1: Read Coils"
"11988","346.344157","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=23989 Ack=21329 Win=19253 Len=12"
"11989","346.345978","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   285; Unit:   1, Func:   1: Read Coils"
"11990","346.349284","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21329 Ack=24001 Win=502 Len=10"
"11991","346.406091","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24001 Ack=21339 Win=19243 Len=0"
"11992","346.409326","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 11991#1] 64279  >  502 [ACK] Seq=24001 Ack=21339 Win=19243 Len=0"
"11993","346.514548","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   286; Unit:   1, Func:   4: Read Input Registers"
"11994","346.518585","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24001 Ack=21339 Win=19243 Len=12"
"11995","346.520722","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   286; Unit:   1, Func:   4: Read Input Registers"
"11996","346.525206","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21339 Ack=24013 Win=502 Len=11"
"11997","346.579368","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24013 Ack=21350 Win=19232 Len=0"
"11998","346.581465","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 11997#1] 64279  >  502 [ACK] Seq=24013 Ack=21350 Win=19232 Len=0"
"11999","346.685532","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   287; Unit:   1, Func:   3: Read Holding Registers"
"12000","346.687363","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24013 Ack=21350 Win=19232 Len=12"
"12001","346.690755","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   287; Unit:   1, Func:   3: Read Holding Registers"
"12002","346.693316","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21350 Ack=24025 Win=502 Len=11"
"12003","346.736344","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24025 Ack=21361 Win=19221 Len=0"
"12004","346.738153","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12003#1] 64279  >  502 [ACK] Seq=24025 Ack=21361 Win=19221 Len=0"
"12005","346.864718","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   288; Unit:   1, Func:   1: Read Coils"
"12006","346.866633","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24025 Ack=21361 Win=19221 Len=12"
"12007","346.870209","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   288; Unit:   1, Func:   1: Read Coils"
"12008","346.872189","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21361 Ack=24037 Win=502 Len=10"
"12009","346.922212","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24037 Ack=21371 Win=19211 Len=0"
"12010","346.923651","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12009#1] 64279  >  502 [ACK] Seq=24037 Ack=21371 Win=19211 Len=0"
"12011","347.031611","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   289; Unit:   1, Func:   4: Read Input Registers"
"12012","347.033891","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24037 Ack=21371 Win=19211 Len=12"
"12013","347.036796","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   289; Unit:   1, Func:   4: Read Input Registers"
"12014","347.039593","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21371 Ack=24049 Win=502 Len=11"
"12015","347.094323","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24049 Ack=21382 Win=19200 Len=0"
"12016","347.097923","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12015#1] 64279  >  502 [ACK] Seq=24049 Ack=21382 Win=19200 Len=0"
"12017","347.201780","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   290; Unit:   1, Func:   3: Read Holding Registers"
"12018","347.205791","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24049 Ack=21382 Win=19200 Len=12"
"12019","347.209169","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   290; Unit:   1, Func:   3: Read Holding Registers"
"12020","347.211474","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21382 Ack=24061 Win=502 Len=11"
"12021","347.260024","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24061 Ack=21393 Win=19189 Len=0"
"12022","347.263183","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12021#1] 64279  >  502 [ACK] Seq=24061 Ack=21393 Win=19189 Len=0"
"12023","347.379069","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   291; Unit:   1, Func:   1: Read Coils"
"12024","347.380859","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24061 Ack=21393 Win=19189 Len=12"
"12025","347.384223","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   291; Unit:   1, Func:   1: Read Coils"
"12026","347.388406","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21393 Ack=24073 Win=502 Len=10"
"12027","347.441311","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24073 Ack=21403 Win=19179 Len=0"
"12028","347.443693","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12027#1] 64279  >  502 [ACK] Seq=24073 Ack=21403 Win=19179 Len=0"
"12029","347.546572","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   292; Unit:   1, Func:   4: Read Input Registers"
"12030","347.548154","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24073 Ack=21403 Win=19179 Len=12"
"12031","347.550290","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   292; Unit:   1, Func:   4: Read Input Registers"
"12032","347.553343","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21403 Ack=24085 Win=502 Len=11"
"12033","347.594928","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24085 Ack=21414 Win=19168 Len=0"
"12034","347.596862","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12033#1] 64279  >  502 [ACK] Seq=24085 Ack=21414 Win=19168 Len=0"
"12035","347.723832","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   293; Unit:   1, Func:   3: Read Holding Registers"
"12036","347.725653","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24085 Ack=21414 Win=19168 Len=12"
"12037","347.728209","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   293; Unit:   1, Func:   3: Read Holding Registers"
"12038","347.730899","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21414 Ack=24097 Win=502 Len=11"
"12039","347.786801","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24097 Ack=21425 Win=19157 Len=0"
"12040","347.788025","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12039#1] 64279  >  502 [ACK] Seq=24097 Ack=21425 Win=19157 Len=0"
"12041","347.891376","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   294; Unit:   1, Func:   1: Read Coils"
"12042","347.894796","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24097 Ack=21425 Win=19157 Len=12"
"12043","347.897325","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   294; Unit:   1, Func:   1: Read Coils"
"12044","347.900373","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21425 Ack=24109 Win=502 Len=10"
"12045","347.948024","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24109 Ack=21435 Win=19147 Len=0"
"12046","347.949824","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12045#1] 64279  >  502 [ACK] Seq=24109 Ack=21435 Win=19147 Len=0"
"12047","348.068154","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   295; Unit:   1, Func:   4: Read Input Registers"
"12048","348.070101","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24109 Ack=21435 Win=19147 Len=12"
"12049","348.073917","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   295; Unit:   1, Func:   4: Read Input Registers"
"12050","348.076313","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21435 Ack=24121 Win=502 Len=11"
"12051","348.125318","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24121 Ack=21446 Win=19136 Len=0"
"12052","348.129263","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12051#1] 64279  >  502 [ACK] Seq=24121 Ack=21446 Win=19136 Len=0"
"12053","348.235468","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   296; Unit:   1, Func:   3: Read Holding Registers"
"12054","348.239065","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24121 Ack=21446 Win=19136 Len=12"
"12055","348.241569","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   296; Unit:   1, Func:   3: Read Holding Registers"
"12056","348.244111","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21446 Ack=24133 Win=502 Len=11"
"12057","348.301420","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24133 Ack=21457 Win=19125 Len=0"
"12058","348.303402","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12057#1] 64279  >  502 [ACK] Seq=24133 Ack=21457 Win=19125 Len=0"
"12059","348.401849","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   297; Unit:   1, Func:   1: Read Coils"
"12060","348.405076","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24133 Ack=21457 Win=19125 Len=12"
"12061","348.407988","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   297; Unit:   1, Func:   1: Read Coils"
"12062","348.409343","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21457 Ack=24145 Win=502 Len=10"
"12063","348.456248","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24145 Ack=21467 Win=19115 Len=0"
"12064","348.458224","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12063#1] 64279  >  502 [ACK] Seq=24145 Ack=21467 Win=19115 Len=0"
"12065","348.585421","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   298; Unit:   1, Func:   4: Read Input Registers"
"12066","348.586645","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24145 Ack=21467 Win=19115 Len=12"
"12067","348.590227","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   298; Unit:   1, Func:   4: Read Input Registers"
"12068","348.592093","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21467 Ack=24157 Win=502 Len=11"
"12069","348.634536","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24157 Ack=21478 Win=19104 Len=0"
"12070","348.636717","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12069#1] 64279  >  502 [ACK] Seq=24157 Ack=21478 Win=19104 Len=0"
"12071","348.768251","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   299; Unit:   1, Func:   3: Read Holding Registers"
"12072","348.769164","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24157 Ack=21478 Win=19104 Len=12"
"12073","348.770422","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   299; Unit:   1, Func:   3: Read Holding Registers"
"12074","348.772626","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21478 Ack=24169 Win=502 Len=11"
"12075","348.818623","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24169 Ack=21489 Win=19093 Len=0"
"12076","348.821268","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12075#1] 64279  >  502 [ACK] Seq=24169 Ack=21489 Win=19093 Len=0"
"12077","348.946770","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   300; Unit:   1, Func:   1: Read Coils"
"12078","348.949346","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24169 Ack=21489 Win=19093 Len=12"
"12079","348.952560","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   300; Unit:   1, Func:   1: Read Coils"
"12080","348.955762","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21489 Ack=24181 Win=502 Len=10"
"12081","349.010743","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=24181 Ack=21499 Win=19083 Len=0"
"12082","349.013298","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 12081#1] 64279  >  502 [ACK] Seq=24181 Ack=21499 Win=19083 Len=0"
"12083","349.114788","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   301; Unit:   1, Func:   4: Read Input Registers"
"12084","349.117658","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=24181 Ack=21499 Win=19083 Len=12"
"12085","349.120575","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   301; Unit:   1, Func:   4: Read Input Registers"
"12086","349.123526","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=21499 Ack=24193 Win=502 Len=11"
